"","GENEID","TXCHROM"
"6228","YPR147C","chrXVI"
"6229","YPR148C","chrXVI"
"6230","YPR149W","chrXVI"
"6231","YPR150W","chrXVI"
"6232","YPR151C","chrXVI"
"6233","YPR152C","chrXVI"
"6234","YPR153W","chrXVI"
"6235","YPR154W","chrXVI"
"6236","YPR155C","chrXVI"
"6237","YPR156C","chrXVI"
"6238","YPR157W","chrXVI"
"6239","YPR158W","chrXVI"
"6240","YPR159C-A","chrXVI"
"6241","YPR159W","chrXVI"
"6242","YPR160W","chrXVI"
"6243","YPR161C","chrXVI"
"6244","YPR162C","chrXVI"
"6245","YPR163C","chrXVI"
"6246","YPR164W","chrXVI"
"6247","YPR165W","chrXVI"
"6248","YPR166C","chrXVI"
"6249","YPR167C","chrXVI"
"6250","YPR168W","chrXVI"
"6251","YPR169W","chrXVI"
"6252","YPR170C","chrXVI"
"6253","YPR170W-B","chrXVI"
"6254","YPR171W","chrXVI"
"6255","YPR172W","chrXVI"
"6256","YPR173C","chrXVI"
"6257","YPR174C","chrXVI"
"6258","YPR175W","chrXVI"
"6259","YPR176C","chrXVI"
"6260","YPR178W","chrXVI"
"6261","YPR179C","chrXVI"
"6262","YPR180W","chrXVI"
"6263","YPR181C","chrXVI"
"6264","YPR182W","chrXVI"
"6265","YPR183W","chrXVI"
"6266","YPR184W","chrXVI"
"6267","YPR185W","chrXVI"
"6268","YPR186C","chrXVI"
"6269","YPR187W","chrXVI"
"6270","YPR188C","chrXVI"
"6271","YPR189W","chrXVI"
"6272","YPR190C","chrXVI"
"6273","YPR191W","chrXVI"
"6274","YPR192W","chrXVI"
"6275","YPR193C","chrXVI"
"6276","YPR194C","chrXVI"
"6277","YPR195C","chrXVI"
"6278","YPR196W","chrXVI"
"6279","YPR197C","chrXVI"
"6280","YPR198W","chrXVI"
"6281","YPR199C","chrXVI"
"6282","YPR200C","chrXVI"
"6283","YPR201W","chrXVI"
"6284","YPR204W","chrXVI"
