tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length
YOR381W	-	-	YOR381W	FRE3	TSS660	XV:1055544-1057680	-
YOR381W-A	-	-	YOR381W-A	YOR381W-A	TSS6852	XV:1058422-1058590	-
YOR382W	-	-	YOR382W	FIT2	TSS3901	XV:1059530-1059992	-
YOR383C	-	-	YOR383C	FIT3	TSS5127	XV:1060440-1061055	-
YOR384W	-	-	YOR384W	FRE5	TSS2931	XV:1061563-1063648	-
YOR385W	-	-	YOR385W	YOR385W	TSS4304	XV:1065042-1065915	-
YOR386W	-	-	YOR386W	PHR1	TSS3057	XV:1066838-1068536	-
YOR387C	-	-	YOR387C	YOR387C	TSS2751	XV:1069620-1070241	-
YOR388C	-	-	YOR388C	FDH1	TSS5635	XV:1071792-1072923	-
YOR389W	-	-	YOR389W	YOR389W	TSS5615	XV:1074212-1076087	-
YOR390W	-	-	YOR390W	FEX1	TSS827	XV:1076783-1077911	-
YOR391C	-	-	YOR391C	HSP33	TSS4199	XV:1078544-1079258	-
YOR392W	-	-	YOR392W	YOR392W	TSS5760	XV:1079281-1079725	-
YOR393W	-	-	YOR393W	ERR1	TSS3172	XV:1080275-1081589	-
YOR394C-A	-	-	YOR394C-A	YOR394C-A	TSS4664	XV:1084201-1084369	-
YOR394W	-	-	YOR394W	PAU21	TSS716	XV:1082717-1083212	-
YOR396C-A	-	-	YOR396C-A	YOR396C-A	TSS5856	XV:1085472-1090863	-
YOR396W	-	-	YOR396W	YRF1-8	TSS6247	XV:1085472-1090863	-
YPL001W	-	-	YPL001W	HAT1	TSS4673	XVI:554604-555729	-
YPL002C	-	-	YPL002C	SNF8	TSS6210	XVI:553626-554328	-
YPL003W	-	-	YPL003W	ULA1	TSS4108	XVI:552019-553408	-
YPL004C	-	-	YPL004C	LSP1	TSS6034	XVI:550631-551657	-
YPL005W	-	-	YPL005W	AEP3	TSS3564	XVI:548485-550306	-
YPL006W	-	-	YPL006W	NCR1	TSS6388	XVI:544630-548143	-
YPL007C	-	-	YPL007C	TFC8	TSS4127	XVI:542081-543848	-
YPL008W	-	-	YPL008W	CHL1	TSS4985	XVI:539384-541970	-
YPL009C	-	-	YPL009C	TAE2	TSS6593	XVI:535819-538936	-
YPL010W	-	-	YPL010W	RET3	TSS12	XVI:535017-535587	-
YPL011C	-	-	YPL011C	TAF3	TSS4415	XVI:533641-534703	-
YPL012W	-	-	YPL012W	RRP12	TSS5639	XVI:529722-533409	-
YPL013C	-	-	YPL013C	MRPS16	TSS5186	XVI:528984-529350	-
YPL014W	-	-	YPL014W	YPL014W	TSS5035	XVI:527546-528692	-
YPL015C	-	-	YPL015C	HST2	TSS1618	XVI:525809-526883	-
YPL016W	-	-	YPL016W	SWI1	TSS4598	XVI:521013-524958	-
YPL017C	-	-	YPL017C	IRC15	TSS3438	XVI:517650-520233	-
YPL018W	-	-	YPL018W	CTF19	TSS5786	XVI:517650-520233	-
YPL019C	-	-	YPL019C	VTC3	TSS6868	XVI:514510-517018	-
YPL020C	-	-	YPL020C	ULP1	TSS6358	XVI:512312-514178	-
YPL021W	-	-	YPL021W	ECM23	TSS2655	XVI:511100-511664	-
YPL022W	-	-	YPL022W	RAD1	TSS686	XVI:506696-509999	-
YPL023C	-	-	YPL023C	MET12	TSS5967	XVI:504338-506312	-
YPL024W	-	-	YPL024W	RMI1	TSS1240	XVI:503516-504242	-
YPL025C	-	-	YPL025C	YPL025C	TSS3474	XVI:502472-503030	-
YPL026C	-	-	YPL026C	SKS1	TSS4546	XVI:500674-502183	-
YPL027W	-	-	YPL027W	SMA1	TSS4056	XVI:499664-500402	-
YPL028W	-	-	YPL028W	ERG10	TSS1772	XVI:498095-499292	-
YPL029W	-	-	YPL029W	SUV3	TSS6816	XVI:495505-497719	-
YPL030W	-	-	YPL030W	TRM44	TSS1703	XVI:493542-495246	-
YPL031C	-	-	YPL031C	PHO85	TSS3017	XVI:492017-493037	-
YPL032C	-	-	YPL032C	SVL3	TSS5965	XVI:488886-491364	-
YPL033C	-	-	YPL033C	SRL4	TSS3182	XVI:487361-488207	-
YPL034W	-	-	YPL034W	YPL034W	TSS4497	XVI:486563-487209	-
YPL035C	-	-	YPL035C	YPL035C	TSS6065	XVI:486563-487209	-
YPL036W	-	-	YPL036W	PMA2	TSS5625	XVI:482842-485686	-
YPL037C	-	-	YPL037C	EGD1	TSS318	XVI:481427-481901	-
YPL038W	-	-	YPL038W	MET31	TSS2888	XVI:480534-481068	-
YPL038W-A	-	-	YPL038W-A	YPL038W-A	TSS3296	XVI:480181-480373	-
YPL039W	-	-	YPL039W	YPL039W	TSS6356	XVI:479224-480175	-
YPL040C	-	-	YPL040C	ISM1	TSS6081	XVI:475992-479001	-
YPL041C	-	-	YPL041C	YPL041C	TSS4328	XVI:475117-475741	-
YPL042C	-	-	YPL042C	SSN3	TSS1876	XVI:473039-474707	-
YPL043W	-	-	YPL043W	NOP4	TSS1382	XVI:469925-471996	-
YPL044C	-	-	YPL044C	YPL044C	TSS728	XVI:469925-471996	-
YPL045W	-	-	YPL045W	VPS16	TSS1338	XVI:467259-469656	-
YPL046C	-	-	YPL046C	ELC1	TSS4679	XVI:466643-466943	-
YPL047W	-	-	YPL047W	SGF11	TSS4154	XVI:465961-466261	-
YPL048W	-	-	YPL048W	CAM1	TSS2803	XVI:464400-465648	-
YPL049C	-	-	YPL049C	DIG1	TSS457	XVI:462480-463839	-
YPL050C	-	-	YPL050C	MNN9	TSS334	XVI:460778-461966	-
YPL051W	-	-	YPL051W	ARL3	TSS3116	XVI:459962-460559	-
YPL052W	-	-	YPL052W	OAZ1	TSS1378	XVI:458798-459678	-
YPL053C	-	-	YPL053C	KTR6	TSS3571	XVI:457117-458458	-
YPL054W	-	-	YPL054W	LEE1	TSS2599	XVI:455758-456664	-
YPL055C	-	-	YPL055C	LGE1	TSS5159	XVI:453991-454990	-
YPL056C	-	-	YPL056C	LCL1	TSS7053	XVI:453429-453735	-
YPL057C	-	-	YPL057C	SUR1	TSS2194	XVI:451908-453057	-
YPL058C	-	-	YPL058C	PDR12	TSS4442	XVI:445841-450377	-
YPL059W	-	-	YPL059W	GRX5	TSS4525	XVI:444578-445031	-
YPL060C-A	-	-	YPL060C-A	YPL060C-A	TSS5895	XVI:439427-442742	-
YPL060W	-	-	YPL060W	MFM1	TSS7029	XVI:434522-435764	-
YPL061W	-	-	YPL061W	ALD6	TSS1406	XVI:432587-434090	-
YPL062W	-	-	YPL062W	YPL062W	TSS3144	XVI:431894-432299	-
YPL063W	-	-	YPL063W	TIM50	TSS3609	XVI:429938-431369	-
YPL064C	-	-	YPL064C	CWC27	TSS6516	XVI:428710-429616	-
YPL065W	-	-	YPL065W	VPS28	TSS3821	XVI:427926-428655	-
YPL066W	-	-	YPL066W	RGL1	TSS2634	XVI:426232-427672	-
YPL067C	-	-	YPL067C	YPL067C	TSS3389	XVI:425250-425847	-
YPL068C	-	-	YPL068C	YPL068C	TSS1205	XVI:424214-425096	-
YPL069C	-	-	YPL069C	BTS1	TSS3776	XVI:422884-423892	-
YPL070W	-	-	YPL070W	MUK1	TSS2557	XVI:420947-422786	-
YPL071C	-	-	YPL071C	YPL071C	TSS671	XVI:420047-420518	-
YPL072W	-	-	YPL072W	UBP16	TSS3488	XVI:418498-420011	-
YPL073C	-	-	YPL073C	YPL073C	TSS3663	XVI:418498-420011	-
YPL074W	-	-	YPL074W	YTA6	TSS2253	XVI:415762-418027	-
YPL075W	-	-	YPL075W	GCR1	TSS1903	XVI:412253-415362	-
YPL076W	-	-	YPL076W	GPI2	TSS699	XVI:410442-411285	-
YPL077C	-	-	YPL077C	YPL077C	TSS2088	XVI:409367-410090	-
YPL078C	-	-	YPL078C	ATP4	TSS2953	XVI:408009-408744	-
YPL079W	-	-	YPL079W	RPL21B	TSS2785	XVI:406635-407539	-
YPL080C	-	-	YPL080C	YPL080C	TSS3251	XVI:406171-406498	-
YPL081W	-	-	YPL081W	RPS9A	TSS6512	XVI:404949-406044	-
YPL082C	-	-	YPL082C	MOT1	TSS6612	XVI:398479-404083	-
YPL083C	-	-	YPL083C	SEN54	TSS5229	XVI:396701-398105	-
YPL084W	-	-	YPL084W	BRO1	TSS1503	XVI:394037-396572	-
YPL085W	-	-	YPL085W	SEC16	TSS5440	XVI:387066-393654	-
YPL086C	-	-	YPL086C	ELP3	TSS2892	XVI:384772-386446	-
YPL087W	-	-	YPL087W	YDC1	TSS1170	XVI:383454-384408	-
YPL088W	-	-	YPL088W	YPL088W	TSS3074	XVI:381964-382993	-
YPL089C	-	-	YPL089C	RLM1	TSS5265	XVI:379119-381150	-
YPL090C	-	-	YPL090C	RPS6A	TSS578	XVI:377290-378395	-
YPL091W	-	-	YPL091W	GLR1	TSS5601	XVI:375501-376953	-
YPL092W	-	-	YPL092W	SSU1	TSS2642	XVI:373792-375169	-
YPL093W	-	-	YPL093W	NOG1	TSS819	XVI:370977-372921	-
YPL094C	-	-	YPL094C	SEC62	TSS376	XVI:369838-370663	-
YPL095C	-	-	YPL095C	EEB1	TSS5284	XVI:368070-369441	-
YPL096C-A	-	-	YPL096C-A	ERI1	TSS1946	XVI:366528-366735	-
YPL096W	-	-	YPL096W	PNG1	TSS5976	XVI:366926-368018	-
YPL097W	-	-	YPL097W	MSY1	TSS4005	XVI:364951-366430	-
YPL098C	-	-	YPL098C	MGR2	TSS3009	XVI:364385-364727	-
YPL099C	-	-	YPL099C	INA17	TSS6381	XVI:363519-364068	-
YPL100W	-	-	YPL100W	ATG21	TSS4611	XVI:361871-363362	-
YPL101W	-	-	YPL101W	ELP4	TSS1466	XVI:360002-361579	-
YPL102C	-	-	YPL102C	YPL102C	TSS4477	XVI:360002-361579	-
YPL103C	-	-	YPL103C	FMP30	TSS4153	XVI:357999-359406	-
YPL104W	-	-	YPL104W	MSD1	TSS2084	XVI:355699-357676	-
YPL105C	-	-	YPL105C	SYH1	TSS5434	XVI:352862-355412	-
YPL106C	-	-	YPL106C	SSE1	TSS2363	XVI:350193-352275	-
YPL107W	-	-	YPL107W	YPL107W	TSS2298	XVI:349118-349865	-
YPL108W	-	-	YPL108W	YPL108W	TSS4519	XVI:348445-348952	-
YPL109C	-	-	YPL109C	YPL109C	TSS4488	XVI:345263-347389	-
YPL110C	-	-	YPL110C	GDE1	TSS4886	XVI:341067-344739	-
YPL111W	-	-	YPL111W	CAR1	TSS4495	XVI:339943-340945	-
YPL112C	-	-	YPL112C	PEX25	TSS6999	XVI:337435-338620	-
YPL113C	-	-	YPL113C	YPL113C	TSS2633	XVI:335947-337143	-
YPL114W	-	-	YPL114W	YPL114W	TSS6650	XVI:335947-337143	-
YPL115C	-	-	YPL115C	BEM3	TSS6881	XVI:332099-335486	-
YPL116W	-	-	YPL116W	HOS3	TSS3573	XVI:329605-331699	-
YPL117C	-	-	YPL117C	IDI1	TSS3851	XVI:327863-328730	-
YPL118W	-	-	YPL118W	MRP51	TSS5038	XVI:326627-327662	-
YPL119C	-	-	YPL119C	DBP1	TSS1432	XVI:324410-326264	-
YPL119C-A	-	-	YPL119C-A	YPL119C-A	TSS409	XVI:324023-324287	-
YPL120W	-	-	YPL120W	VPS30	TSS1788	XVI:322070-323744	-
YPL121C	-	-	YPL121C	MEI5	TSS712	XVI:320961-321630	-
YPL122C	-	-	YPL122C	TFB2	TSS634	XVI:319225-320767	-
YPL123C	-	-	YPL123C	RNY1	TSS4101	XVI:317640-318945	-
YPL124W	-	-	YPL124W	SPC29	TSS3666	XVI:316754-317516	-
YPL125W	-	-	YPL125W	KAP120	TSS1386	XVI:313387-316486	-
YPL126W	-	-	YPL126W	NAN1	TSS2505	XVI:310209-312900	-
YPL127C	-	-	YPL127C	HHO1	TSS1766	XVI:308827-309604	-
YPL128C	-	-	YPL128C	TBF1	TSS244	XVI:306532-308221	-
YPL129W	-	-	YPL129W	TAF14	TSS724	XVI:305297-306137	-
YPL130W	-	-	YPL130W	SPO19	TSS3943	XVI:304386-305058	-
YPL131W	-	-	YPL131W	RPL5	TSS3416	XVI:303120-304014	-
YPL132W	-	-	YPL132W	COX11	TSS3767	XVI:301715-302618	-
YPL133C	-	-	YPL133C	RDS2	TSS4807	XVI:299887-301228	-
YPL134C	-	-	YPL134C	ODC1	TSS4171	XVI:298570-299503	-
YPL135C-A	-	-	YPL135C-A	YPL135C-A	TSS5736	XVI:297552-298050	-
YPL135W	-	-	YPL135W	ISU1	TSS5144	XVI:297552-298050	-
YPL136W	-	-	YPL136W	YPL136W	TSS6130	XVI:292816-296654	-
YPL137C	-	-	YPL137C	GIP3	TSS1252	XVI:292816-296654	-
YPL138C	-	-	YPL138C	SPP1	TSS877	XVI:291365-292427	-
YPL139C	-	-	YPL139C	UME1	TSS6663	XVI:289668-291051	-
YPL140C	-	-	YPL140C	MKK2	TSS2503	XVI:287513-289034	-
YPL141C	-	-	YPL141C	FRK1	TSS5861	XVI:283463-286061	-
YPL142C	-	-	YPL142C	YPL142C	TSS6664	XVI:282121-283003	-
YPL143W	-	-	YPL143W	RPL33A	TSS5551	XVI:282121-283003	-
YPL144W	-	-	YPL144W	POC4	TSS3146	XVI:280479-280926	-
YPL145C	-	-	YPL145C	KES1	TSS6263	XVI:278394-279699	-
YPL146C	-	-	YPL146C	NOP53	TSS6564	XVI:276161-277529	-
YPL147W	-	-	YPL147W	PXA1	TSS2478	XVI:273254-275867	-
YPL148C	-	-	YPL148C	PPT2	TSS4220	XVI:272293-272815	-
YPL149W	-	-	YPL149W	ATG5	TSS5285	XVI:271309-272194	-
YPL150W	-	-	YPL150W	YPL150W	TSS5992	XVI:268187-270893	-
YPL151C	-	-	YPL151C	PRP46	TSS2152	XVI:266179-267535	-
YPL152W	-	-	YPL152W	RRD2	TSS2775	XVI:265027-266104	-
YPL152W-A	-	-	YPL152W-A	YPL152W-A	TSS2237	XVI:264601-264700	-
YPL153C	-	-	YPL153C	RAD53	TSS1835	XVI:261726-264192	-
YPL154C	-	-	YPL154C	PEP4	TSS1329	XVI:259713-260931	-
YPL155C	-	-	YPL155C	KIP2	TSS769	XVI:257215-259336	-
YPL156C	-	-	YPL156C	PRM4	TSS1863	XVI:255912-256767	-
YPL157W	-	-	YPL157W	TGS1	TSS7049	XVI:254813-255761	-
YPL158C	-	-	YPL158C	AIM44	TSS1397	XVI:252033-254310	-
YPL159C	-	-	YPL159C	PET20	TSS2189	XVI:250906-251668	-
YPL160W	-	-	YPL160W	CDC60	TSS1540	XVI:246989-250262	-
YPL161C	-	-	YPL161C	BEM4	TSS2766	XVI:244318-246220	-
YPL162C	-	-	YPL162C	YPL162C	TSS1541	XVI:243205-244027	-
YPL163C	-	-	YPL163C	SVS1	TSS1578	XVI:241917-242700	-
YPL164C	-	-	YPL164C	MLH3	TSS2078	XVI:239349-241497	-
YPL165C	-	-	YPL165C	SET6	TSS4456	XVI:237337-239077	-
YPL166W	-	-	YPL166W	ATG29	TSS4503	XVI:237337-239077	-
YPL167C	-	-	YPL167C	REV3	TSS2919	XVI:232592-237107	-
YPL168W	-	-	YPL168W	YPL168W	TSS1079	XVI:231216-232509	-
YPL169C	-	-	YPL169C	MEX67	TSS7057	XVI:229038-230838	-
YPL170W	-	-	YPL170W	DAP1	TSS4974	XVI:228313-228772	-
YPL171C	-	-	YPL171C	OYE3	TSS4848	XVI:226168-227371	-
YPL172C	-	-	YPL172C	COX10	TSS367	XVI:224352-225741	-
YPL173W	-	-	YPL173W	MRPL40	TSS5157	XVI:223142-224036	-
YPL174C	-	-	YPL174C	NIP100	TSS2048	XVI:220166-222773	-
YPL175W	-	-	YPL175W	SPT14	TSS4283	XVI:218629-220088	-
YPL176C	-	-	YPL176C	TRE1	TSS239	XVI:216011-218363	-
YPL177C	-	-	YPL177C	CUP9	TSS6045	XVI:213041-213962	-
YPL178W	-	-	YPL178W	CBC2	TSS2988	XVI:212157-212784	-
YPL179W	-	-	YPL179W	PPQ1	TSS4707	XVI:208156-209806	-
YPL180W	-	-	YPL180W	TCO89	TSS1491	XVI:205247-207647	-
YPL181W	-	-	YPL181W	CTI6	TSS7013	XVI:203305-204941	-
YPL182C	-	-	YPL182C	YPL182C	TSS2643	XVI:203305-204941	-
YPL183C	-	-	YPL183C	RTT10	TSS6957	XVI:199494-202536	-
YPL183W-A	-	-	YPL183W-A	RTC6	TSS2374	XVI:199094-199376	-
YPL184C	-	-	YPL184C	MRN1	TSS6859	XVI:195949-197788	-
YPL185W	-	-	YPL185W	YPL185W	TSS4012	XVI:194511-195648	-
YPL186C	-	-	YPL186C	UIP4	TSS5016	XVI:194511-195648	-
YPL187W	-	-	YPL187W	MF(ALPHA)1	TSS5174	XVI:193647-194145	-
YPL188W	-	-	YPL188W	POS5	TSS4221	XVI:191405-192650	-
YPL189C-A	-	-	YPL189C-A	COA2	TSS3754	XVI:188306-188513	-
YPL189W	-	-	YPL189W	GUP2	TSS5649	XVI:189153-190983	-
YPL190C	-	-	YPL190C	NAB3	TSS4616	XVI:185316-187725	-
YPL191C	-	-	YPL191C	YPL191C	TSS1614	XVI:183596-184679	-
YPL192C	-	-	YPL192C	PRM3	TSS1162	XVI:182654-183056	-
YPL193W	-	-	YPL193W	RSA1	TSS3587	XVI:181402-182548	-
YPL194W	-	-	YPL194W	DDC1	TSS675	XVI:179276-181115	-
YPL195W	-	-	YPL195W	APL5	TSS5056	XVI:176222-179021	-
YPL196W	-	-	YPL196W	OXR1	TSS6894	XVI:175042-175864	-
YPL197C	-	-	YPL197C	YPL197C	TSS1007	XVI:173151-174756	-
YPL198W	-	-	YPL198W	RPL7B	TSS5417	XVI:173151-174756	-
YPL199C	-	-	YPL199C	YPL199C	TSS2923	XVI:172032-172755	-
YPL200W	-	-	YPL200W	CSM4	TSS5688	XVI:171483-171954	-
YPL201C	-	-	YPL201C	YIG1	TSS1627	XVI:169769-171155	-
YPL202C	-	-	YPL202C	AFT2	TSS3496	XVI:168087-169338	-
YPL203W	-	-	YPL203W	TPK2	TSS3229	XVI:166255-167398	-
YPL204W	-	-	YPL204W	HRR25	TSS6645	XVI:164275-165760	-
YPL205C	-	-	YPL205C	YPL205C	TSS6904	XVI:163921-164266	-
YPL206C	-	-	YPL206C	PGC1	TSS6234	XVI:162631-163597	-
YPL207W	-	-	YPL207W	TYW1	TSS983	XVI:159908-162341	-
YPL208W	-	-	YPL208W	RKM1	TSS5782	XVI:157841-159593	-
YPL209C	-	-	YPL209C	IPL1	TSS3447	XVI:156489-157593	-
YPL210C	-	-	YPL210C	SRP72	TSS6785	XVI:154289-156212	-
YPL211W	-	-	YPL211W	NIP7	TSS5130	XVI:153494-154040	-
YPL212C	-	-	YPL212C	PUS1	TSS1091	XVI:151514-153149	-
YPL213W	-	-	YPL213W	LEA1	TSS1813	XVI:150613-151330	-
YPL214C	-	-	YPL214C	THI6	TSS618	XVI:148568-150191	-
YPL215W	-	-	YPL215W	CBP3	TSS1592	XVI:147415-148423	-
YPL216W	-	-	YPL216W	YPL216W	TSS4062	XVI:143820-147129	-
YPL217C	-	-	YPL217C	BMS1	TSS1100	XVI:139619-143171	-
YPL218W	-	-	YPL218W	SAR1	TSS601	XVI:138697-139409	-
YPL219W	-	-	YPL219W	PCL8	TSS2735	XVI:136749-138228	-
YPL220W	-	-	YPL220W	RPL1A	TSS3491	XVI:135789-136443	-
YPL221W	-	-	YPL221W	FLC1	TSS5123	XVI:133042-135424	-
YPL222C-A	-	-	YPL222C-A	YPL222C-A	TSS5099	XVI:130161-132228	-
YPL222W	-	-	YPL222W	FMP40	TSS3117	XVI:130161-132228	-
YPL223C	-	-	YPL223C	GRE1	TSS4112	XVI:128631-129138	-
YPL224C	-	-	YPL224C	MMT2	TSS4093	XVI:126633-128088	-
YPL225W	-	-	YPL225W	YPL225W	TSS1662	XVI:126005-126446	-
YPL226W	-	-	YPL226W	NEW1	TSS4476	XVI:121766-125357	-
YPL227C	-	-	YPL227C	ALG5	TSS4363	XVI:120162-121167	-
YPL228W	-	-	YPL228W	CET1	TSS6146	XVI:118381-120031	-
YPL229W	-	-	YPL229W	YPL229W	TSS590	XVI:117066-117687	-
YPL230W	-	-	YPL230W	USV1	TSS3585	XVI:115311-116487	-
YPL231W	-	-	YPL231W	FAS2	TSS1402	XVI:108651-114315	-
YPL232W	-	-	YPL232W	SSO1	TSS1589	XVI:107274-108147	-
YPL233W	-	-	YPL233W	NSL1	TSS1623	XVI:106171-106822	-
YPL234C	-	-	YPL234C	VMA11	TSS6986	XVI:104945-105440	-
YPL235W	-	-	YPL235W	RVB2	TSS4689	XVI:103231-104647	-
YPL236C	-	-	YPL236C	ENV7	TSS193	XVI:101607-102702	-
YPL237W	-	-	YPL237W	SUI3	TSS3235	XVI:100473-101353	-
YPL238C	-	-	YPL238C	YPL238C	TSS965	XVI:100473-101353	-
YPL239W	-	-	YPL239W	YAR1	TSS2698	XVI:99483-100086	-
YPL240C	-	-	YPL240C	HSP82	TSS5258	XVI:96495-98625	-
YPL241C	-	-	YPL241C	CIN2	TSS2124	XVI:95371-96258	-
YPL242C	-	-	YPL242C	IQG1	TSS5189	XVI:90621-95109	-
YPL243W	-	-	YPL243W	SRP68	TSS6866	XVI:88516-90316	-
YPL244C	-	-	YPL244C	HUT1	TSS4068	XVI:87013-88033	-
YPL245W	-	-	YPL245W	YPL245W	TSS6193	XVI:85585-86950	-
YPL246C	-	-	YPL246C	RBD2	TSS3187	XVI:84508-85297	-
YPL247C	-	-	YPL247C	YPL247C	TSS6630	XVI:82624-84196	-
YPL248C	-	-	YPL248C	GAL4	TSS5088	XVI:79710-82356	-
YPL249C	-	-	YPL249C	GYP5	TSS6059	XVI:76668-79353	-
YPL249C-A	-	-	YPL249C-A	RPL36B	TSS606	XVI:75698-76239	-
YPL250C	-	-	YPL250C	ICY2	TSS2529	XVI:74308-74719	-
YPL250W-A	-	-	YPL250W-A	YPL250W-A	TSS5577	XVI:75698-76239	-
YPL251W	-	-	YPL251W	YPL251W	TSS6090	XVI:73362-73927	-
YPL252C	-	-	YPL252C	YAH1	TSS3324	XVI:73362-73927	-
YPL253C	-	-	YPL253C	VIK1	TSS3939	XVI:71062-73006	-
YPL254W	-	-	YPL254W	HFI1	TSS2514	XVI:69484-70951	-
YPL255W	-	-	YPL255W	BBP1	TSS1433	XVI:67724-68882	-
YPL256C	-	-	YPL256C	CLN2	TSS6963	XVI:64976-66614	-
YPL257W	-	-	YPL257W	YPL257W	TSS849	XVI:63278-63860	-
YPL257W-A	-	-	YPL257W-A	YPL257W-A	TSS6215	XVI:56747-62016	-
YPL257W-B	-	-	YPL257W-B	YPL257W-B	TSS6215	XVI:56747-62016	-
YPL258C	-	-	YPL258C	THI21	TSS4523	XVI:53497-55153	-
YPL259C	-	-	YPL259C	APM1	TSS1947	XVI:51243-52671	-
YPL260W	-	-	YPL260W	YPL260W	TSS2649	XVI:48995-50958	-
YPL261C	-	-	YPL261C	YPL261C	TSS3413	XVI:48995-50958	-
YPL262W	-	-	YPL262W	FUM1	TSS4053	XVI:47335-48802	-
YPL263C	-	-	YPL263C	KEL3	TSS4615	XVI:44550-46506	-
YPL264C	-	-	YPL264C	YPL264C	TSS3770	XVI:43282-44344	-
YPL265W	-	-	YPL265W	DIP5	TSS5955	XVI:41042-42869	-
YPL266W	-	-	YPL266W	DIM1	TSS460	XVI:39120-40077	-
YPL267W	-	-	YPL267W	ACM1	TSS3357	XVI:38168-38798	-
YPL268W	-	-	YPL268W	PLC1	TSS3599	XVI:35235-37845	-
YPL269W	-	-	YPL269W	KAR9	TSS5193	XVI:33012-34947	-
YPL270W	-	-	YPL270W	MDL2	TSS1077	XVI:30481-32803	-
YPL271W	-	-	YPL271W	ATP15	TSS2721	XVI:30078-30267	-
YPL272C	-	-	YPL272C	PBI1	TSS3692	XVI:26610-28164	-
YPL273W	-	-	YPL273W	SAM4	TSS5839	XVI:25086-26064	-
YPL274W	-	-	YPL274W	SAM3	TSS1228	XVI:22937-24701	-
YPL275W	-	-	YPL275W	FDH2	TSS6160	XVI:17947-19079	-
YPL276W	-	-	YPL276W	YPL276W	TSS5141	XVI:17947-19079	-
YPL277C	-	-	YPL277C	YPL277C	TSS1446	XVI:15404-16868	-
YPL278C	-	-	YPL278C	YPL278C	TSS2782	XVI:15052-15355	-
YPL279C	-	-	YPL279C	FEX2	TSS5000	XVI:13227-14355	-
YPL280W	-	-	YPL280W	HSP32	TSS2449	XVI:11886-12600	-
YPL281C	-	-	YPL281C	ERR2	TSS4999	XVI:9556-10870	-
YPL282C	-	-	YPL282C	PAU22	TSS201	XVI:7932-8427	-
YPL283C	-	-	YPL283C	YRF1-7	TSS5429	XVI:279-6007	-
YPL283W-A	-	-	YPL283W-A	YPL283W-A	TSS4763	XVI:279-6007	-
YPL283W-B	-	-	YPL283W-B	YPL283W-B	TSS6124	XVI:279-6007	-
YPR001W	-	-	YPR001W	CIT3	TSS1547	XVI:556376-557837	-
YPR002C-A	-	-	YPR002C-A	YPR002C-A	TSS1511	XVI:560568-560766	-
YPR002W	-	-	YPR002W	PDH1	TSS4554	XVI:558384-559935	-
YPR003C	-	-	YPR003C	YPR003C	TSS2159	XVI:561503-563768	-
YPR004C	-	-	YPR004C	AIM45	TSS16	XVI:564006-565041	-
YPR005C	-	-	YPR005C	HAL1	TSS5611	XVI:565786-566671	-
YPR006C	-	-	YPR006C	ICL2	TSS3271	XVI:567268-568996	-
YPR007C	-	-	YPR007C	REC8	TSS3922	XVI:569335-571378	-
YPR008W	-	-	YPR008W	HAA1	TSS5425	XVI:573017-575102	-
YPR009W	-	-	YPR009W	SUT2	TSS4204	XVI:576551-577358	-
YPR010C	-	-	YPR010C	RPA135	TSS4647	XVI:577584-581196	-
YPR010C-A	-	-	YPR010C-A	YPR010C-A	TSS2182	XVI:582372-582734	-
YPR011C	-	-	YPR011C	YPR011C	TSS1687	XVI:583061-584042	-
YPR012W	-	-	YPR012W	YPR012W	TSS4789	XVI:584308-584563	-
YPR013C	-	-	YPR013C	CMR3	TSS3809	XVI:584631-585585	-
YPR014C	-	-	YPR014C	YPR014C	TSS5678	XVI:587188-587518	-
YPR015C	-	-	YPR015C	YPR015C	TSS3482	XVI:590282-591026	-
YPR016C	-	-	YPR016C	TIF6	TSS5147	XVI:592331-593069	-
YPR016W-A	-	-	YPR016W-A	YPR016W-A	TSS4758	XVI:593095-593356	-
YPR017C	-	-	YPR017C	DSS4	TSS5898	XVI:593485-593917	-
YPR018W	-	-	YPR018W	RLF2	TSS1304	XVI:594475-596296	-
YPR019W	-	-	YPR019W	MCM4	TSS6751	XVI:596749-599551	-
YPR020W	-	-	YPR020W	ATP20	TSS366	XVI:599869-600217	-
YPR021C	-	-	YPR021C	AGC1	TSS2799	XVI:600648-603357	-
YPR022C	-	-	YPR022C	YPR022C	TSS4317	XVI:603910-607312	-
YPR023C	-	-	YPR023C	EAF3	TSS4780	XVI:608825-610031	-
YPR024W	-	-	YPR024W	YME1	TSS174	XVI:610480-612724	-
YPR025C	-	-	YPR025C	CCL1	TSS342	XVI:613376-614558	-
YPR026W	-	-	YPR026W	ATH1	TSS4256	XVI:615378-619014	-
YPR027C	-	-	YPR027C	YPR027C	TSS2198	XVI:620424-621258	-
YPR028W	-	-	YPR028W	YOP1	TSS1103	XVI:623526-624202	-
YPR029C	-	-	YPR029C	APL4	TSS1657	XVI:624468-626967	-
YPR030W	-	-	YPR030W	CSR2	TSS4099	XVI:627879-631245	-
YPR031W	-	-	YPR031W	NTO1	TSS4228	XVI:631514-633761	-
YPR032W	-	-	YPR032W	SRO7	TSS2381	XVI:634122-637224	-
YPR033C	-	-	YPR033C	HTS1	TSS1615	XVI:637378-639019	-
YPR034W	-	-	YPR034W	ARP7	TSS4200	XVI:639524-640958	-
