,GENE,CHRM,MAAnc,onetoone,twice,half,9,,1,2,3,4,5,6,7,8,9,11,15,28,88,108,119,MAAnc
4127,YMR030W,chrXIII,6.081929503,6.081929503,7.081929503,5.081929503,6.009078967,-0.072850536,5.793336419,5.767270902,5.800295857,5.963120063,5.893454001,5.599693604,5.706970649,5.477586069,6.009078967,6.056125022,5.988283159,5.640029178,5.81270223,4.920413898,6.092831673,6.081929503
4128,YMR031C,chrXIII,7.254999141,7.254999141,8.254999141,6.254999141,7.276948076,0.021948934,7.306850187,7.27712877,7.44452794,7.499923258,7.49073642,7.564228738,7.759207599,7.297897674,7.276948076,7.237311105,7.000378738,7.961148686,6.762621555,7.36425345,7.326037619,7.254999141
4129,YMR032W,chrXIII,1.808434953,1.808434953,2.808434953,0.808434953,2.003742433,0.19530748,2.21297437,2.307434781,2.151524852,1.699708683,2.63253475,2.198384967,2.549322524,2.373996443,2.003742433,1.988842121,2.351616776,3.236145695,2.224884044,1.945228973,2.243396662,1.808434953
4130,YMR033W,chrXIII,4.505753722,4.505753722,5.505753722,3.505753722,4.626411499,0.120657777,4.779596206,4.685230455,4.754359645,4.89008029,4.614688663,4.948213181,4.554490194,4.759116246,4.626411499,4.753183685,4.692595262,4.43060703,4.842236185,5.086573855,4.915198972,4.505753722
4131,YMR034C,chrXIII,5.945954412,5.945954412,6.945954412,4.945954412,5.756258537,-0.189695875,5.590443248,5.593236017,5.624508494,5.65302003,5.492919535,5.582315752,5.271822272,5.407840091,5.756258537,5.797157753,5.675551088,5.134612784,5.91561202,5.061258664,5.942221633,5.945954412
4132,YMR035W,chrXIII,5.728717685,5.728717685,6.728717685,4.728717685,5.716136599,-0.012581086,5.61195199,5.647743154,5.593823033,4.937965545,5.714655687,5.619666544,5.522786214,5.492328121,5.716136599,5.744131512,5.925074166,5.584260107,5.992227454,4.661977575,5.519123046,5.728717685
4133,YMR036C,chrXIII,5.440243845,5.440243845,6.440243845,4.440243845,5.388135114,-0.05210873,5.338312955,5.365124028,5.405646134,5.445363382,5.385527104,5.486048442,5.303930691,5.198687983,5.388135114,5.452882801,5.322836999,5.355592578,5.508199645,4.751160264,5.508913484,5.440243845
4134,YMR037C,chrXIII,5.28262203,5.28262203,6.28262203,4.28262203,5.268797002,-0.013825028,5.106864428,5.123830449,5.151145917,5.212394442,5.032937157,5.073713311,5.005243384,4.972194947,5.268797002,5.351960252,5.085783001,4.86633503,5.26669578,4.727098947,5.493221653,5.28262203
4135,YMR038C,chrXIII,7.231030359,7.231030359,8.231030359,6.231030359,7.924549078,0.693518719,7.696386465,7.561743858,7.503890302,8.310862495,7.509315561,7.301862807,7.276593199,7.618239767,7.924549078,7.588146384,7.370133837,7.499971509,7.570078298,8.43354722,7.989972953,7.231030359
4136,YMR039C,chrXIII,7.498707317,7.498707317,8.498707317,6.498707317,7.462455137,-0.036252179,7.408114213,7.380206618,7.420336809,7.357106669,7.39347628,7.23301859,7.461679394,7.319923588,7.462455137,7.487833551,7.393324546,7.228380993,7.641378484,7.093811727,7.522574295,7.498707317
4137,YMR040W,chrXIII,5.369408603,5.369408603,6.369408603,4.369408603,5.518343685,0.148935082,5.438485203,5.55000723,5.459539896,5.287384526,5.673734762,5.51399671,5.622805508,5.23046108,5.518343685,5.455053608,5.716404904,5.530153387,5.641701724,4.359832165,5.325202974,5.369408603
4138,YMR041C,chrXIII,6.412901076,6.412901076,7.412901076,5.412901076,6.598449418,0.185548342,6.555616699,6.435217409,6.575066343,6.711002679,6.498423115,6.32119112,6.47418977,6.348092034,6.598449418,6.668652091,6.283927054,6.519499733,6.500002966,6.35108578,7.040870809,6.412901076
4139,YMR042W,chrXIII,4.876584209,4.876584209,5.876584209,3.876584209,4.783400775,-0.093183434,4.786761799,4.812640841,4.920255386,5.182049393,4.934808595,5.032513093,4.90833048,4.693417265,4.783400775,4.885115175,4.779079178,5.016397263,4.886534375,3.99639176,4.971722745,4.876584209
4140,YMR043W,chrXIII,7.545461766,7.545461766,8.545461766,6.545461766,7.469139476,-0.07632229,7.18563015,7.17291488,7.116381527,7.205594743,6.989437366,7.001834963,6.873221341,6.973280822,7.469139476,7.449760869,7.196008868,6.865049716,7.471965999,6.591365396,7.484716398,7.545461766
4141,YMR044W,chrXIII,5.611220341,5.611220341,6.611220341,4.611220341,5.687096836,0.075876495,5.571262239,5.569494767,5.619335528,5.721249229,5.475214547,5.767201695,5.529110747,5.483606539,5.687096836,5.729488377,5.495257437,5.291852647,5.511736364,5.460064143,5.753969931,5.611220341
4142,YMR047C,chrXIII,4.720542629,4.720542629,5.720542629,3.720542629,4.617186185,-0.103356444,4.601926354,4.608651595,4.589448605,5.042941172,4.661632479,4.761126261,4.380896145,4.580720757,4.617186185,4.463083481,4.57723804,4.141551881,4.292344842,5.362450855,4.542296593,4.720542629
4143,YMR048W,chrXIII,3.727695975,3.727695975,4.727695975,2.727695975,3.941448206,0.213752231,3.826672781,3.877861428,3.602720573,3.608328812,4.063851446,3.687033932,3.481204193,3.475877724,3.941448206,4.097513167,4.415454441,3.257006684,4.139279475,2.483082651,4.168682274,3.727695975
4144,YMR049C,chrXIII,4.603061664,4.603061664,5.603061664,3.603061664,4.449855446,-0.153206217,4.408055522,4.406301405,4.467581487,3.872668099,4.20979094,4.583064532,4.032958721,4.520893747,4.449855446,4.291832048,4.287637711,3.727065377,4.626992822,5.053819393,4.454439717,4.603061664
4145,YMR052W,chrXIII,4.161970182,4.161970182,5.161970182,3.161970182,3.716342766,-0.445627416,3.693625036,3.771352345,3.776774167,3.708937567,3.378559962,3.702454347,3.466107835,3.672927593,3.716342766,3.871447913,3.333001128,3.638572087,4.026088859,3.015461379,3.918599675,4.161970182
4146,YMR053C,chrXIII,4.420812422,4.420812422,5.420812422,3.420812422,4.435897524,0.015085103,4.340216318,4.37407066,4.417678296,4.401415887,4.436287205,4.473407702,4.463499838,4.272002325,4.435897524,4.379895121,4.412526403,4.254153015,4.292480397,4.115003902,4.580322322,4.420812422
4147,YMR053C,chrXIII,4.420812422,4.420812422,5.420812422,3.420812422,4.435897524,0.015085103,4.340216318,4.37407066,4.417678296,4.401415887,4.436287205,4.473407702,4.463499838,4.272002325,4.435897524,4.379895121,4.412526403,4.254153015,4.292480397,4.115003902,4.580322322,4.420812422
4148,YMR054W,chrXIII,6.355699986,6.355699986,7.355699986,5.355699986,6.074464793,-0.281235193,5.956581683,5.973105013,6.0224719,6.28329043,5.85100473,5.984550422,5.768628005,5.869384677,6.074464793,6.1209226,5.867787366,5.554007052,5.987814759,5.880460633,6.20613863,6.355699986
4149,YMR055C,chrXIII,2.987485581,2.987485581,3.987485581,1.987485581,3.310549087,0.323063506,3.190355161,3.178077228,3.159208308,2.84098387,3.373341458,3.104526174,2.923871917,2.923075267,3.310549087,3.468740603,3.557373109,3.083950617,3.565700204,1.841587364,3.784173389,2.987485581
4150,YMR056C,chrXIII,6.813036319,6.813036319,7.813036319,5.813036319,6.434876905,-0.378159413,6.183859749,6.380674418,6.388658398,5.833830065,6.650852263,6.603424144,6.546527419,5.908999127,6.434876905,6.433718227,6.528143744,6.564635782,6.524098331,4.067947466,6.443554024,6.813036319
4151,YMR057C,chrXIII,1.139686461,1.139686461,2.139686461,0.139686461,1.046713235,-0.092973226,0.968291363,1.057786014,1.040334397,1.498123858,1.280962026,0.914213547,0.813111733,0.844657917,1.046713235,1.247733714,1.152924279,1.099495222,0.884991095,-0.129683568,1.338901516,1.139686461
4152,YMR058W,chrXIII,6.915138639,6.915138639,7.915138639,5.915138639,6.783444156,-0.131694483,6.368819824,6.398000004,6.347467576,6.009052,6.388404149,6.148402316,6.006078878,6.188155935,6.783444156,6.676219906,6.465123806,6.247986109,6.103232323,6.14731423,6.329416391,6.915138639
4153,YMR059W,chrXIII,4.042177073,4.042177073,5.042177073,3.042177073,3.891338699,-0.150838374,4.056978055,4.096956424,4.113927053,4.16395015,3.946848526,4.106768729,4.005122227,4.090747658,3.891338699,4.05345157,3.90264677,3.954799373,4.19236732,3.93039694,4.150166237,4.042177073
4154,YMR060C,chrXIII,4.96730233,4.96730233,5.96730233,3.96730233,5.140976033,0.173673703,5.173478432,5.122839753,5.004841809,5.227534155,5.077722184,4.935538741,4.96484042,5.001064522,5.140976033,5.216674208,5.200252661,4.911808083,5.21299039,4.877962328,5.281007153,4.96730233
4155,YMR061W,chrXIII,5.973204149,5.973204149,6.973204149,4.973204149,6.009474554,0.036270405,6.031546815,6.017484257,6.062940171,6.502889934,5.911578235,6.117409134,6.164668316,5.988693726,6.009474554,6.01932459,5.824695558,6.054400818,6.007122878,5.806496205,6.108197279,5.973204149
4156,YMR062C,chrXIII,6.097008562,6.097008562,7.097008562,5.097008562,5.743505741,-0.353502821,6.047782842,6.050291239,6.108074133,6.955489129,6.145521086,6.014303552,5.883701379,5.922691139,5.743505741,6.055874401,6.342487598,5.856797727,6.237414962,5.22296915,5.794675521,6.097008562
4157,YMR063W,chrXIII,2.844153554,2.844153554,3.844153554,1.844153554,3.023351855,0.179198301,2.848674856,2.789468833,2.768373039,3.163055629,2.546423701,2.827676972,2.736725501,2.627174989,3.023351855,2.9199805,2.705827925,2.583420643,2.872041134,2.57584295,2.861935673,2.844153554
4158,YMR064W,chrXIII,6.488703914,6.488703914,7.488703914,5.488703914,6.352162813,-0.1365411,6.289799607,6.348093747,6.330759137,6.474261911,6.314677614,6.302347365,6.26033567,6.114707331,6.352162813,6.435688479,6.504362555,6.015104501,6.502437081,5.594658156,6.407776556,6.488703914
4159,YMR065W,chrXIII,4.108942233,4.108942233,5.108942233,3.108942233,3.894664185,-0.214278048,4.034531146,4.071387048,4.001565948,3.924399507,3.863594052,4.152021436,4.067194934,4.022357551,3.894664185,4.050686105,3.826805431,4.088254318,4.379157936,3.512156854,4.211168093,4.108942233
4160,YMR066W,chrXIII,4.781565541,4.781565541,5.781565541,3.781565541,4.939568952,0.158003411,4.759037568,4.743694425,4.783560853,5.170437569,4.618099629,4.768504798,4.528849453,4.681424773,4.939568952,4.763859462,4.737646462,4.216806041,4.774829204,4.919987349,4.986433762,4.781565541
4161,YMR067C,chrXIII,5.008986291,5.008986291,6.008986291,4.008986291,5.248900485,0.239914193,5.186501639,5.145547106,5.190252229,5.70532268,5.097108956,5.269786006,5.02402688,5.151919433,5.248900485,5.131074516,5.051526752,5.062004515,5.09384437,5.331443689,5.375588282,5.008986291
4162,YMR068W,chrXIII,4.655380719,4.655380719,5.655380719,3.655380719,4.752143439,0.096762721,4.397887294,4.405884559,4.351613424,4.801356522,4.254393706,4.250943761,3.835824776,3.967810126,4.752143439,4.869603711,4.533828429,3.939549996,4.621040466,3.192500255,4.98782764,4.655380719
4163,YMR070W,chrXIII,4.592027493,4.592027493,5.592027493,3.592027493,4.230263667,-0.361763826,4.187873847,4.168106192,4.26921862,3.988237063,4.14872784,4.129124897,4.075706866,4.070624192,4.230263667,4.325535274,4.183242716,3.909559087,4.275977348,3.919882684,4.296241221,4.592027493
4164,YMR071C,chrXIII,6.419049971,6.419049971,7.419049971,5.419049971,6.153865408,-0.265184564,6.251652875,6.211490844,6.225998276,6.294788398,6.092778925,6.257708589,6.131102905,6.204345714,6.153865408,6.273988218,6.133422273,6.200671102,6.078875084,6.336781216,6.357465861,6.419049971
4165,YMR072W,chrXIII,6.429389136,6.429389136,7.429389136,5.429389136,6.2763835,-0.153005637,6.525685423,6.523973379,6.549238483,6.023046355,6.980205044,6.571847246,6.833846372,6.409509238,6.2763835,6.533249216,6.854263576,6.945062197,6.485232071,5.824988423,6.471612053,6.429389136
4166,YMR073C,chrXIII,5.694058745,5.694058745,6.694058745,4.694058745,5.726893065,0.03283432,5.633752825,5.654834056,5.633287011,5.806227546,5.502025195,5.606805631,5.687549402,5.576937583,5.726893065,5.735176322,5.501024764,5.685549817,5.831945673,4.841269173,5.817856612,5.694058745
4167,YMR074C,chrXIII,6.736947299,6.736947299,7.736947299,5.736947299,6.648413505,-0.088533794,6.783560348,6.827307082,6.73472858,7.080379485,6.63899491,6.764124289,6.70125125,6.800736958,6.648413505,6.784503656,6.702547783,6.872744617,6.822951186,6.597536124,6.833634129,6.736947299
4168,YMR075W,chrXIII,5.417163222,5.417163222,6.417163222,4.417163222,5.331820041,-0.085343181,5.41121929,5.408035825,5.418280443,6.33472533,5.164806959,5.181573355,5.314550246,5.337361635,5.331820041,5.434033454,4.994324824,5.324078452,5.262675273,5.825436709,5.506288034,5.417163222
4169,YMR076C,chrXIII,4.266750554,4.266750554,5.266750554,3.266750554,4.202302883,-0.064447671,3.988545433,4.072774099,3.971362127,3.55627464,4.628223576,3.92085585,3.541985876,3.612238486,4.202302883,4.251710683,4.762468744,3.37633836,4.208946357,3.023634326,4.129790623,4.266750554
4170,YMR077C,chrXIII,5.275286862,5.275286862,6.275286862,4.275286862,5.010588138,-0.264698724,5.243450979,5.157125611,5.190992402,5.60840653,4.973429267,5.163968539,5.010907212,5.288078614,5.010588138,5.29173304,5.041356695,5.013461,5.309359026,5.370709087,5.569621298,5.275286862
4171,YMR078C,chrXIII,3.931066315,3.931066315,4.931066315,2.931066315,4.080637886,0.14957157,4.045161619,4.088380416,3.938747648,3.541858647,4.210374452,3.873388123,3.749587216,3.874040562,4.080637886,4.185156545,4.422398876,3.752056752,4.246608614,3.498498417,4.102673014,3.931066315
4172,YMR079W,chrXIII,5.162700588,5.162700588,6.162700588,4.162700588,5.188165903,0.025465315,5.235103213,5.200429454,5.268491997,4.530123327,5.470827591,5.178751792,5.03741091,5.228023384,5.188165903,5.262582225,5.560470615,4.998865919,5.308593563,5.471967357,5.175807358,5.162700588
4173,YMR080C,chrXIII,5.486181961,5.486181961,6.486181961,4.486181961,5.427418725,-0.058763236,5.391376114,5.373015369,5.349981957,5.701439268,5.28845395,5.416512235,5.349086509,5.341001726,5.427418725,5.379030948,5.279770256,5.095765069,5.402668398,5.502999143,5.402625545,5.486181961
4174,YMR081C,chrXIII,9.456252362,9.456252362,10.45625236,8.456252362,9.030605976,-0.425646386,8.795400959,9.00228202,9.094998438,8.190271014,9.145861536,9.345579572,9.15770974,8.625167198,9.030605976,9.123383129,8.97071903,9.388556753,9.007530625,7.028666339,8.96921388,9.456252362
4175,YMR082C,chrXIII,1.007968275,1.007968275,2.007968275,0.007968275,0.854446112,-0.153522163,0.92795685,0.970148457,0.986942146,0.943159109,0.76507366,0.789838433,0.918739624,0.858115831,0.854446112,0.954276152,0.389754256,1.139978736,1.238339112,-0.115996257,0.831087494,1.007968275
4176,YMR083W,chrXIII,8.319304231,8.319304231,9.319304231,7.319304231,8.605591303,0.286287072,8.302487725,8.284708863,8.287136936,8.780909492,8.022679809,8.030164758,7.873392203,8.234670613,8.605591303,8.364484866,8.192446721,7.844835448,8.403935879,8.713751366,8.371740741,8.319304231
4177,YMR084W,chrXIII,1.524880372,1.524880372,2.524880372,0.524880372,2.526750115,1.001869743,2.079430873,2.072325824,2.175390207,2.88214311,2.446430691,2.093252042,2.479419987,1.797827618,2.526750115,2.082160855,2.190549124,2.237620884,1.654924854,2.41481249,2.402825006,1.524880372
4178,YMR085W,chrXIII,3.357120989,3.357120989,4.357120989,2.357120989,3.709812664,0.352691675,3.473108604,3.50836676,3.582567869,4.006923041,4.011476722,3.387252019,3.655163518,3.252217528,3.709812664,3.456819947,3.720620816,3.554104187,2.948098344,3.599310831,3.719922254,3.357120989
4179,YMR086C-A,chrXIII,0.649703807,0.649703807,1.649703807,-0.350296193,0.129885876,-0.519817931,0.488308665,0.611408975,0.678791993,0.734730774,0.564564706,0.896078811,0.29804423,0.810470291,0.129885876,0.243650872,-0.007040778,1.076288867,0.964523044,0.573199044,-0.090611702,0.649703807
4180,YMR086W,chrXIII,5.631951214,5.631951214,6.631951214,4.631951214,5.655679868,0.023728654,5.488893581,5.453184022,5.515094016,5.737833847,5.714177624,5.548636055,5.413580114,5.3186613,5.655679868,5.488728748,5.500989103,5.510983603,5.117335822,5.626185438,5.61771952,5.631951214
4181,YMR087W,chrXIII,4.760141126,4.760141126,5.760141126,3.760141126,4.68035904,-0.079782086,4.773084087,4.738998768,4.749442454,4.918561696,4.66216256,4.846019592,4.701015353,4.737505867,4.68035904,4.82085201,4.473311922,5.01620167,4.577334861,4.598032302,4.850348394,4.760141126
4182,YMR088C,chrXIII,5.22419071,5.22419071,6.22419071,4.22419071,5.344404716,0.120214006,5.314935252,5.385454298,5.337080761,5.276881571,5.510868509,5.368740218,5.082641201,5.166928235,5.344404716,5.405729183,5.632847875,5.020146797,5.548787901,4.897807818,5.459515313,5.22419071
4183,YMR089C,chrXIII,6.844445535,6.844445535,7.844445535,5.844445535,6.99409711,0.149651575,6.522167449,6.588882372,6.545567151,7.025948014,6.641017145,6.49451254,6.184262564,6.252222902,6.99409711,6.642359261,6.741896943,6.034674319,6.397772326,6.115353061,6.799313696,6.844445535
4184,YMR090W,chrXIII,9.706702513,9.706702513,10.70670251,8.706702513,9.766693609,0.059991096,9.737197151,9.728315264,9.668595133,9.929952542,9.758148853,9.954775031,10.0570732,9.570265717,9.766693609,9.711542738,9.529754134,10.10821849,9.437622144,9.028528372,9.944845365,9.706702513
4185,YMR091C,chrXIII,4.024720018,4.024720018,5.024720018,3.024720018,4.186558415,0.161838397,4.142360822,4.1136493,4.110586209,4.372099023,4.104941853,4.249157568,3.960328944,4.116795446,4.186558415,4.030068872,4.072718058,3.802667414,3.886046392,4.745131337,4.27298804,4.024720018
4186,YMR092C,chrXIII,6.033141829,6.033141829,7.033141829,5.033141829,6.213927691,0.180785862,6.351609036,6.277899175,6.305817498,6.670513799,6.270401374,6.256359946,6.247853239,6.44376939,6.213927691,6.1945315,6.154135948,6.302490585,6.274374905,7.206954749,6.36100311,6.033141829
4187,YMR093W,chrXIII,3.008720605,3.008720605,4.008720605,2.008720605,3.606598398,0.597877792,3.695721887,3.553684589,3.657273186,3.151093327,3.169793295,3.654017715,3.472310399,3.760273168,3.606598398,3.620997244,3.288472947,2.727717994,4.027758135,4.774178324,3.888639219,3.008720605
4188,YMR094W,chrXIII,3.452631008,3.452631008,4.452631008,2.452631008,3.911980575,0.459349567,4.025690754,3.980524462,4.111364808,4.716677825,3.999184285,3.458150842,3.669925428,4.198790326,3.911980575,3.81899511,4.138305377,3.507464811,4.728105489,5.02639351,4.15886785,3.452631008
4189,YMR095C,chrXIII,4.634008869,4.634008869,5.634008869,3.634008869,5.452639694,0.818630824,5.516337732,5.318593335,5.52691672,6.59718271,5.181770309,4.664035206,4.959918133,5.639460185,5.452639694,5.3769878,5.354278204,4.768916197,6.301096905,6.740686926,5.841327018,4.634008869
4190,YMR096W,chrXIII,7.203412937,7.203412937,8.203412937,6.203412937,8.342745552,1.139332615,8.243943609,7.9716328,8.237651324,9.333737039,8.114015401,7.386102789,7.776231604,8.196302187,8.342745552,8.097861665,8.358774383,7.471264949,8.839175529,9.287129029,8.673946498,7.203412937
4191,YMR097C,chrXIII,6.448255125,6.448255125,7.448255125,5.448255125,6.410324806,-0.037930319,6.33764533,6.332525849,6.287781916,6.749192119,6.261480037,6.206474603,6.275541907,6.101575267,6.410324806,6.443510617,6.397667713,5.891534633,6.343329548,5.852582385,6.518948205,6.448255125
